#tpm1_wd.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

One resident house
Weekday

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



1	0	0.994	0.006	0.000	0.000	0.000	0.000	0.000
1	1	0.207	0.793	0.000	0.000	0.000	0.000	0.000
1	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	0	0.995	0.005	0.000	0.000	0.000	0.000	0.000
2	1	0.169	0.831	0.000	0.000	0.000	0.000	0.000
2	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	0	0.997	0.003	0.000	0.000	0.000	0.000	0.000
3	1	0.247	0.753	0.000	0.000	0.000	0.000	0.000
3	2	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	0	0.997	0.003	0.000	0.000	0.000	0.000	0.000
4	1	0.150	0.850	0.000	0.000	0.000	0.000	0.000
