#tpm4_we.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Four resident house
Weekend

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



26	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
26	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
26	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
26	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
27	0	0.991	0.009	0.000	0.000	0.000	0.000	0.000
27	1	0.111	0.889	0.000	0.000	0.000	0.000	0.000
27	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
27	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
27	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
27	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
27	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	0	0.993	0.007	0.000	0.000	0.000	0.000	0.000
28	1	0.333	0.583	0.083	0.000	0.000	0.000	0.000
28	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
28	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
28	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
29	0	0.988	0.012	0.000	0.000	0.000	0.000	0.000
29	1	0.100	0.900	0.000	0.000	0.000	0.000	0.000
29	2	0.000	0.500	0.500	0.000	0.000	0.000	0.000
29	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
29	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
29	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
29	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
30	0	0.981	0.016	0.002	0.000	0.000	0.000	0.000
30	1	0.533	0.467	0.000	0.000	0.000	0.000	0.000
30	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
30	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
30	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
30	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
30	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
31	0	0.995	0.002	0.002	0.000	0.000	0.000	0.000
31	1	0.214	0.643	0.143	0.000	0.000	0.000	0.000
31	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
31	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
31	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
31	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
31	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
32	0	0.995	0.005	0.000	0.000	0.000	0.000	0.000
32	1	0.000	1.000	0.000	0.000	0.000	0.000	0.000
32	2	0.000	0.200	0.800	0.000	0.000	0.000	0.000
32	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
32	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
32	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
32	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
33	0	0.988	0.009	0.002	0.000	0.000	0.000	0.000
33	1	0.308	0.538	0.154	0.000	0.000	0.000	0.000
33	2	0.000	0.750	0.250	0.000	0.000	0.000	0.000
33	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
33	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
33	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
33	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
34	0	0.986	0.014	0.000	0.000	0.000	0.000	0.000
34	1	0.214	0.786	0.000	0.000	0.000	0.000	0.000
34	2	0.000	0.000	0.750	0.000	0.250	0.000	0.000
34	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
34	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
34	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
34	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	0	0.991	0.009	0.000	0.000	0.000	0.000	0.000
35	1	0.176	0.824	0.000	0.000	0.000	0.000	0.000
35	2	0.000	0.667	0.333	0.000	0.000	0.000	0.000
35	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	4	0.000	0.000	0.000	0.000	1.000	0.000	0.000
35	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
35	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
36	0	0.969	0.026	0.005	0.000	0.000	0.000	0.000
