#tpm4_wd.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Four resident house
Weekday

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



1	0	0.988	0.012	0.000	0.000	0.000	0.000	0.000
1	1	0.225	0.775	0.000	0.000	0.000	0.000	0.000
1	2	0.111	0.185	0.667	0.037	0.000	0.000	0.000
1	3	0.000	0.111	0.222	0.667	0.000	0.000	0.000
1	4	0.000	0.000	0.000	1.000	0.000	0.000	0.000
1	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	0	0.991	0.009	0.000	0.000	0.000	0.000	0.000
2	1	0.097	0.861	0.042	0.000	0.000	0.000	0.000
2	2	0.050	0.300	0.650	0.000	0.000	0.000	0.000
2	3	0.000	0.125	0.250	0.625	0.000	0.000	0.000
2	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	0	0.997	0.003	0.000	0.000	0.000	0.000	0.000
3	1	0.208	0.792	0.000	0.000	0.000	0.000	0.000
3	2	0.056	0.111	0.833	0.000	0.000	0.000	0.000
3	3	0.200	0.200	0.000	0.600	0.000	0.000	0.000
3	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	0	0.992	0.008	0.000	0.000	0.000	0.000	0.000
4	1	0.148	0.836	0.016	0.000	0.000	0.000	0.000
4	2	0.067	0.267	0.667	0.000	0.000	0.000	0.000
4	3	0.000	0.000	0.333	0.667	0.000	0.000	0.000
4	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	0	0.992	0.008	0.000	0.000	0.000	0.000	0.000
5	1	0.207	0.759	0.034	0.000	0.000	0.000	0.000
5	2	0.083	0.250	0.667	0.000	0.000	0.000	0.000
5	3	0.000	0.000	0.000	1.000	0.000	0.000	0.000
5	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	0	0.981	0.016	0.003	0.000	0.000	0.000	0.000
6	1	0.480	0.480	0.040	0.000	0.000	0.000	0.000
6	2	0.100	0.400	0.500	0.000	0.000	0.000	0.000
6	3	0.500	0.000	0.500	0.000	0.000	0.000	0.000
6	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	0	0.995	0.003	0.000	0.003	0.000	0.000	0.000
7	1	0.206	0.765	0.029	0.000	0.000	0.000	0.000
7	2	0.111	0.000	0.889	0.000	0.000	0.000	0.000
7	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	0	0.993	0.007	0.000	0.000	0.000	0.000	0.000
