#tpm3_we.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Three resident house
Weekend

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



1	0	0.983	0.017	0.000	0.000	0.000	0.000	0.000
1	1	0.269	0.710	0.021	0.000	0.000	0.000	0.000
1	2	0.046	0.138	0.815	0.000	0.000	0.000	0.000
1	3	0.000	0.000	0.308	0.692	0.000	0.000	0.000
1	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	0	0.980	0.016	0.004	0.000	0.000	0.000	0.000
2	1	0.183	0.808	0.008	0.000	0.000	0.000	0.000
2	2	0.183	0.117	0.650	0.050	0.000	0.000	0.000
2	3	0.000	0.000	0.111	0.889	0.000	0.000	0.000
2	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	0	0.981	0.019	0.000	0.000	0.000	0.000	0.000
3	1	0.241	0.741	0.018	0.000	0.000	0.000	0.000
3	2	0.070	0.163	0.767	0.000	0.000	0.000	0.000
3	3	0.000	0.000	0.182	0.818	0.000	0.000	0.000
3	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	0	0.991	0.009	0.000	0.000	0.000	0.000	0.000
4	1	0.180	0.810	0.010	0.000	0.000	0.000	0.000
4	2	0.081	0.162	0.757	0.000	0.000	0.000	0.000
4	3	0.000	0.000	0.222	0.778	0.000	0.000	0.000
4	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
4	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	0	0.993	0.005	0.002	0.000	0.000	0.000	0.000
5	1	0.196	0.804	0.000	0.000	0.000	0.000	0.000
5	2	0.065	0.194	0.742	0.000	0.000	0.000	0.000
5	3	0.000	0.000	0.143	0.857	0.000	0.000	0.000
5	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
5	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	0	0.977	0.021	0.002	0.000	0.000	0.000	0.000
6	1	0.313	0.687	0.000	0.000	0.000	0.000	0.000
6	2	0.320	0.160	0.520	0.000	0.000	0.000	0.000
6	3	0.167	0.000	0.167	0.667	0.000	0.000	0.000
6	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
6	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	0	0.995	0.005	0.000	0.000	0.000	0.000	0.000
7	1	0.164	0.822	0.014	0.000	0.000	0.000	0.000
7	2	0.067	0.067	0.867	0.000	0.000	0.000	0.000
7	3	0.000	0.250	0.250	0.500	0.000	0.000	0.000
7	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
7	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	0	0.992	0.008	0.000	0.000	0.000	0.000	0.000
8	1	0.169	0.831	0.000	0.000	0.000	0.000	0.000
8	2	0.133	0.200	0.667	0.000	0.000	0.000	0.000
8	3	0.000	0.000	0.500	0.500	0.000	0.000	0.000
8	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
8	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9	0	0.990	0.010	0.000	0.000	0.000	0.000	0.000
9	1	0.161	0.823	0.000	0.016	0.000	0.000	0.000
9	2	0.091	0.091	0.727	0.091	0.000	0.000	0.000
9	3	0.000	0.000	0.000	1.000	0.000	0.000	0.000
9	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
9	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
